# year,dir,winners_rank,path,created_by,prog,filetype,winners_show,display_via,winners_text,ext
1990,baruch,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,baruch,null,.winner.json,jwinner,null,json,false,null,null,json
1990,baruch,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,baruch,20,baruch.c,null,main,c,true,github,winning source,c
1990,baruch,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,baruch,40,baruch.alt.c,null,alt,c,true,github,alternative source,c
1990,baruch,50,baruch.orig.c,null,orig,c,true,github,original source,c
1990,baruch,300,1990_baruch.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1990,cmills,null,README.md,null,null,markdown,false,null,null,md
1990,cmills,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,cmills,null,.winner.json,jwinner,null,json,false,null,null,json
1990,cmills,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,cmills,20,cmills.c,null,main,c,true,github,winning source,c
1990,cmills,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,cmills,50,cmills.orig.c,null,orig,c,true,github,original source,c
1990,cmills,300,1990_cmills.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1990,dds,null,README.md,null,null,markdown,false,null,null,md
1990,dds,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,dds,null,.winner.json,jwinner,null,json,false,null,null,json
1990,dds,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,dds,20,dds.c,null,main,c,true,github,winning source,c
1990,dds,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,dds,50,dds.orig.c,null,orig,c,true,github,original source,c
1990,dds,150,LANDER.BAS,null,null,basic,true,github,BASIC source code,BAS
1990,dds,300,1990_dds.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1990,dg,null,README.md,null,null,markdown,false,null,null,md
1990,dg,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,dg,null,.winner.json,jwinner,null,json,false,null,null,json
1990,dg,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,dg,20,dg.c,null,main,c,true,github,winning source,c
1990,dg,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,dg,50,dg.orig.c,null,orig,c,true,github,original source,c
1990,dg,300,1990_dg.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1990,jaw,null,README.md,null,null,markdown,false,null,null,md
1990,jaw,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,jaw,null,.winner.json,jwinner,null,json,false,null,null,json
1990,jaw,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,jaw,20,jaw.c,null,main,c,true,github,winning source,c
1990,jaw,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,jaw,50,jaw.orig.c,null,orig,c,true,github,original source,c
1990,jaw,150,btoa,null,null,ruby,true,github,bota utility,null
1990,jaw,150,shark.sh,null,null,shellscript,true,github,shark utility with embedded source,sh
1990,jaw,300,1990_jaw.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1990,pjr,null,README.md,null,null,markdown,false,null,null,md
1990,pjr,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,pjr,null,.winner.json,jwinner,null,json,false,null,null,json
1990,pjr,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,pjr,20,pjr.c,null,main,c,true,github,winning source,c
1990,pjr,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,pjr,50,pjr.orig.c,null,orig,c,true,github,original source,c
1990,pjr,300,1990_pjr.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1990,scjones,null,README.md,null,null,markdown,false,null,null,md
1990,scjones,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,scjones,null,.winner.json,jwinner,null,json,false,null,null,json
1990,scjones,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,scjones,20,scjones.c,null,main,c,true,github,winning source,c
1990,scjones,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,scjones,50,scjones.orig.c,null,orig,c,true,github,original source,c
1990,scjones,300,1990_scjones.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1990,stig,null,README.md,null,null,markdown,false,null,null,md
1990,stig,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,stig,null,.winner.json,jwinner,null,json,false,null,null,json
1990,stig,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,stig,20,stig.c,null,main,c,true,github,winning source,c
1990,stig,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,stig,50,stig.orig.c,null,orig,c,true,github,original source,c
1990,stig,100,stig.sh,null,null,shellscript,true,github,how to compile,sh
1990,stig,300,1990_stig.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1990,tbr,null,README.md,null,null,markdown,false,null,null,md
1990,tbr,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,tbr,null,.winner.json,jwinner,null,json,false,null,null,json
1990,tbr,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,tbr,20,tbr.c,null,main,c,true,github,winning source,c
1990,tbr,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,tbr,50,tbr.orig.c,null,orig,c,true,github,original source,c
1990,tbr,300,1990_tbr.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1990,theorem,null,README.md,null,null,markdown,false,null,null,md
1990,theorem,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,theorem,null,.winner.json,jwinner,null,json,false,null,null,json
1990,theorem,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,theorem,20,theorem.c,null,main,c,true,github,winning source,c
1990,theorem,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,theorem,50,theorem.orig.c,null,orig,c,true,github,original source,c
1990,theorem,300,1990_theorem.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1990,westley,null,README.md,null,null,markdown,false,null,null,md
1990,westley,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1990,westley,null,.winner.json,jwinner,null,json,false,null,null,json
1990,westley,10,index.html,readme2index,null,html,true,browser,click here first,html
1990,westley,20,westley.c,null,main,c,true,github,winning source,c
1990,westley,30,Makefile,null,null,makefile,true,github,how to compile,null
1990,westley,40,westley.alt.c,null,alt,c,true,github,alternative source,c
1990,westley,50,westley.orig.c,null,orig,c,true,github,original source,c
1990,westley,300,1990_westley.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1991,ant,null,README.md,null,null,markdown,false,null,null,md
1991,ant,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1991,ant,null,.winner.json,jwinner,null,json,false,null,null,json
1991,ant,10,index.html,readme2index,null,html,true,browser,click here first,html
1991,ant,20,ant.c,null,main,c,true,github,winning source,c
1991,ant,30,Makefile,null,null,makefile,true,github,how to compile,null
1991,ant,50,ant.orig.c,null,orig,c,true,github,original source,c
1991,ant,300,1991_ant.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1991,brnstnd,null,README.md,null,null,markdown,false,null,null,md
1991,brnstnd,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1991,brnstnd,null,sorta.README.md,null,null,markdown,false,null,null,md
1991,brnstnd,null,.winner.json,jwinner,null,json,false,null,null,json
1991,brnstnd,10,index.html,readme2index,null,html,true,browser,click here first,html
1991,brnstnd,20,brnstnd.c,null,main,c,true,github,winning source,c
1991,brnstnd,30,Makefile,null,null,makefile,true,github,how to compile,null
1991,brnstnd,50,brnstnd.orig.c,null,orig,c,true,github,original source,c
1991,brnstnd,100,sorta.README.html,md2html,null,html,true,browser,SORTA language infomation,html
1991,brnstnd,150,sorta.i2+2,null,null,sorta,true,github,SORTA source ,i2+2
1991,brnstnd,150,sorta.iarg0,null,null,sorta,true,github,SORTA source ,iarg0
1991,brnstnd,150,sorta.icalc,null,null,sorta,true,github,SORTA source ,icalc
1991,brnstnd,150,sorta.idup,null,null,sorta,true,github,SORTA source ,idup
1991,brnstnd,150,sorta.iecho,null,null,sorta,true,github,SORTA source ,iecho
1991,brnstnd,150,sorta.ifact1,null,null,sorta,true,github,SORTA source ,ifact1
1991,brnstnd,150,sorta.ifact2,null,null,sorta,true,github,SORTA source ,ifact2
1991,brnstnd,150,sorta.ifact3,null,null,sorta,true,github,SORTA source ,ifact3
1991,brnstnd,150,sorta.iio,null,null,sorta,true,github,SORTA source ,iio
1991,brnstnd,150,sorta.irot13,null,null,sorta,true,github,SORTA source ,irot13
1991,brnstnd,150,sorta.isleep,null,null,sorta,true,github,SORTA source ,isleep
1991,brnstnd,150,sorta.itailrec,null,null,sorta,true,github,SORTA source ,itailrec
1991,brnstnd,150,sorta.iwhosort,null,null,sorta,true,github,SORTA source ,iwhosort
1991,brnstnd,300,1991_brnstnd.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1991,buzzard,null,README.md,null,null,markdown,false,null,null,md
1991,buzzard,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1991,buzzard,null,.winner.json,jwinner,null,json,false,null,null,json
1991,buzzard,10,index.html,readme2index,null,html,true,browser,click here first,html
1991,buzzard,20,buzzard.c,null,main,c,true,github,winning source,c
1991,buzzard,30,Makefile,null,null,makefile,true,github,how to compile,null
1991,buzzard,50,buzzard.orig.c,null,orig,c,true,github,original source,c
1991,buzzard,300,1991_buzzard.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1991,cdupont,null,README.md,null,null,markdown,false,null,null,md
1991,cdupont,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1991,cdupont,null,.winner.json,jwinner,null,json,false,null,null,json
1991,cdupont,10,index.html,readme2index,null,html,true,browser,click here first,html
1991,cdupont,20,cdupont.c,null,main,c,true,github,winning source,c
1991,cdupont,30,Makefile,null,null,makefile,true,github,how to compile,null
1991,cdupont,50,cdupont.orig.c,null,orig,c,true,github,original source,c
1991,cdupont,300,1991_cdupont.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1991,davidguy,null,README.md,null,null,markdown,false,null,null,md
1991,davidguy,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1991,davidguy,null,.winner.json,jwinner,null,json,false,null,null,json
1991,davidguy,10,index.html,readme2index,null,html,true,browser,click here first,html
1991,davidguy,20,davidguy.c,null,main,c,true,github,winning source,c
1991,davidguy,30,Makefile,null,null,makefile,true,github,how to compile,null
1991,davidguy,50,davidguy.orig.c,null,orig,c,true,github,original source,c
1991,davidguy,300,1991_davidguy.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1991,dds,null,README.md,null,null,markdown,false,null,null,md
1991,dds,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1991,dds,null,.winner.json,jwinner,null,json,false,null,null,json
1991,dds,10,index.html,readme2index,null,html,true,browser,click here first,html
1991,dds,20,dds.c,null,main,c,true,github,winning source,c
1991,dds,30,Makefile,null,null,makefile,true,github,how to compile,null
1991,dds,40,dds.alt.c,null,alt,c,true,github,alternative source,c
1991,dds,50,dds.orig.c,null,orig,c,true,github,original source,c
1991,dds,150,LANDER.BAS,null,null,basic,true,github,BASIC source code,BAS
1991,dds,300,1991_dds.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1991,fine,null,README.md,null,null,markdown,false,null,null,md
1991,fine,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1991,fine,null,.winner.json,jwinner,null,json,false,null,null,json
1991,fine,10,index.html,readme2index,null,html,true,browser,click here first,html
1991,fine,20,fine.c,null,main,c,true,github,winning source,c
1991,fine,30,Makefile,null,null,makefile,true,github,how to compile,null
1991,fine,50,fine.orig.c,null,orig,c,true,github,original source,c
1991,fine,300,1991_fine.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
1991,rince,null,README.md,null,null,markdown,false,null,null,md
1991,rince,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
1991,rince,null,.winner.json,jwinner,null,json,false,null,null,json
1991,rince,10,index.html,readme2index,null,html,true,browser,click here first,html
1991,rince,20,rince.c,null,main,c,true,github,winning source,c
1991,rince,30,Makefile,null,null,makefile,true,github,how to compile,null
1991,rince,50,rince.orig.c,null,orig,c,true,github,original source,c
1991,rince,300,1991_rince.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
